"id","hip","hd","hr","gl","bf","proper","ra","dec","dist","pmra","pmdec","rv","mag","absmag","spect","ci","x","y","z","vx","vy","vz","rarad","decrad","pmrarad","pmdecrad","bayer","flam","con","comp","comp_primary","base","lum","var","var_min","var_max"
29825,29898,,,"","","","6.295287",77.963132,418.41,4.98,-32.83,0,9.46,1.352,"F8",1.241,"-6.738735",86.995056,409.210676,"-1.51-05","6.415-05","-1.389-05","1.64810227725756","1.3607133513121","2.41437212916667-08","-1.59164331-07","",,"Cam",1,29825,"","25.0726362477712","",9.502,9.392
53906,54062,96043,,"","","","11.062322",-59.666266,95.6938,20.53,-0.68,0,9.3,4.396,"G3IV/V",0.698,"-46.879912",11.745086,-82.59316,"-2.05-06","-9.3-06","-1.6-07","2.89610913590718","-1.04137279084641","9.95322486180556-08","-3.296733-09","",,"Car",1,53906,"","1.51914769844752","",,
48733,48873,86703,,"","","","9.968658",-62.585358,246.9136,-29.28,23.52,0,6.87,-0.093,"G5/G6III",0.933,"-97.984808",57.648882,-219.184648,"-3.77-06","4.288-05","1.296-05","2.60978846290735","-1.09232055925345","-1.41953445666667-07","1.14028177-07","",,"Car",1,48733,"","94.8855326727801","",,
119212,,,,"NN 4053","","","18.315393",66.192187,7.2833,465.78,-409.2,0,13.48,14.168,"m",1.83,"0.242972",-2.929993,6.663525,"1.748-05","-1.182-05","-5.83-06","4.79495863425807","1.1552715968786","2.25816516129167-06","-1.983862428-06","",,"",1,119212,"","0.000187413123997676","",,
73125,73352,,,"","","","14.990132",55.171799,104.0583,-188.4,87.34,0,10.15,5.064,"K0",0.791,"-42.131696",-41.914074,85.41815,"-4.139-05","9.288-05","2.516-05","3.92440749884648","0.962929544067345","-9.13388974166667-07","4.23436268-07","",,"Dra",1,73125,"","0.821107464085088","",,
74997,75226,136797,,"","","","15.372701",7.816121,240.9639,-17.03,-13.5,0,8.76,1.85,"K0",1.107,"-151.556763",-184.44591,32.769725,"-1.673-05","1.097-05","-1.562-05","4.02456358256701","0.136417052313847","-8.25637697986111-08","-6.5449846-08","",,"Ser",1,74997,"","15.8489319246111","",,
79989,80231,147924,,"","","","16.379422",44.083612,150.1502,22.94,-14.28,0,7.7,1.817,"A0",0.117,"-44.399421",-98.294238,104.4606,"1.224-05","-1.346-05","-7.47-06","4.28812258314226","0.769404171225311","1.11216258319444-07","-6.9231393-08","",,"Her",1,79989,"","16.3380416930068","",,
58961,59139,105326,,"","","","12.126746",-14.859601,248.7562,-6.7,-21.63,0,8.47,1.491,"K0III",1.109,"-240.304729",-7.976699,-63.79386,"6.42-06","8.3-06","-2.521-05","3.17477458177798","-0.259348955570491","-3.24825165972222-08","-1.04865199-07","",,"Crv",1,58961,"","22.0597202174733","",,
34837,34931,56289,,"","","","7.228196",-51.825577,314.4654,-7.72,20.43,0,9.25,1.762,"G8/K0III",1.048,"-61.422623",184.396799,-247.21159,"3.43-06","2.695-05","1.925-05","1.89233731050836","-0.904526958334952","-3.74276161388889-08","9.9047434-08","",,"Car",1,34837,"","17.1869969539774","",,
25502,25566,35421,,"","","","5.464725",56.278832,72.9927,39.56,-78.97,0,8.11,3.794,"F5",0.505,"5.659922",40.124802,60.711611,"-1.061-05","2.497-05","-1.551-05","1.43066158718256","0.982250922998074","1.91792292027778-07","-3.82857363-07","",,"Cam",1,25502,"","2.64484362685436","",,
67612,67826,121585,,"","","","13.894055",69.232461,240.3846,4.68,11,0,8.34,1.435,"A3",0.26,"-74.969096",-40.553988,224.766022,"1.314-05","9.1-07","4.55-06","3.6374551615312","1.20833438863316","2.268928025-08","5.3329504-08","",,"Dra",1,67612,"","23.2273679635711","",,
17668,17710,,,"","","","3.793404",-36.413218,53.4759,215.5,95.1,0,11.16,7.519,"",1.194,"23.500808",36.051791,-31.743538,"-3.881-05","4.277-05","1.984-05","0.993110743767964","-0.635530549744162","1.04477348159722-06","4.6105781-07","",,"Eri",1,17668,"","0.0855854621220823","",11.223,11.073
63262,63465,112766,,"","","","13.004762",-66.847761,680.2721,-12.15,-2.94,0,8.51,-0.653,"B7V",-0.06,"-258.266256",-69.547191,-625.485299,"-1.81-06","4.101-05","-3.81-06","3.40463861058246","-1.16671351871832","-5.89048621875-08","-1.4253522-08","",,"Mus",1,63262,"","158.927846988247","",,
58632,58808,104739,,"","","","12.062296",68.934936,286.533,63.79,-17.29,0,7.96,0.674,"K2",1.093,"-102.974243",-1.680065,267.384821,"-2.096-05","-8.896-05","-8.63-06","3.15790177604816","1.20314160053751","3.09262646826389-07","-8.3824285-08","",,"Dra",1,58632,"","46.8166139724364","",,
33817,33905,52772,,"","","","7.036815",-9.210385,490.1961,1.65,1.34,0,8.24,-0.212,"B8III",0.001,"-129.735275",466.159706,-78.460837,"-3.91-06","-5.6-07","3.14-06","1.84223395499498","-0.160751536155599","7.99942572916667-09","6.496503-09","",,"Mon",1,33817,"","105.87660331137","",,
94606,94901,181824,,"","","","19.311899",57.014369,177.305,15.85,-0.33,0,8.24,1.996,"A5",0.24,"32.505697",-90.892282,148.724698,"1.291-05","4.36-06","-1.5-07","5.05584325237597","0.995088459001006","7.68429683680555-08","-1.599885-09","",,"Dra",1,94606,"","13.8547916756672","",,
10686,10712,,,"","","","2.299092",-35.616828,28.6205,421.31,277.2,0,11.62,9.337,"K;...",1.52,"19.177573",13.173788,-16.667484,"-1.463-05","6.086-05","3.126-05","0.601900936474529","-0.621630910844182","2.04256851754861-06","1.343903522-06","",,"For",1,10686,"","0.0160398388250842","",11.706,11.536
63899,64102,114022,,"","","","13.136768",-41.394727,540.5405,-26.54,-2.52,0,8.44,-0.224,"A2/A3V",0.096,"-387.673242",-118.904737,-357.428529,"-1.622-05","6.777-05","-4.95-06","3.43919784414143","-0.72247427790141","-1.28669550819444-07","-1.2217304-08","",,"Cen",1,63899,"","107.053285383336","",,
14514,14550,19409,,"","","","3.130757",16.073227,438.5965,2.41,-22.95,-1.9,9.4,1.19,"K0",1.18,"287.636815",308.035927,121.432308,"4.2-06","1.201-05","-4.743-05","0.819630283235085","0.280530726433534","1.16840097013889-08","-1.11264739-07","",,"Ari",1,14514,"","29.1071711806661","",,
79492,79735,145671,,"","","","16.273023",-65.085417,48.3559,-63.15,-85.57,0,9,5.578,"K0V",0.756,"-8.899529",-18.32389,-43.855746,"-5.37-06","2.283-05","-8.45-06","4.26026733210141","-1.13595482598183","-3.06159839270833-07","-4.14855066-07","",,"TrA",1,79492,"","0.511446251596304","",,
84177,84435,155888,,"","","","17.262697",-33.673643,105,-0.06,-1.96,-13,8.69,-11.31,"B4V",0.078,"-15964.192692",-81675.377356,-55446.165441,"7.464-05","0.00053348","-0.00078335","4.51936349545473","-0.587715940145545","-2.90888208333334-10","-9.502348-09","",,"Sco",1,84177,"","2910717.11806661","",,
96488,96796,186453,,"","","","19.67634",62.664844,128.5347,27.45,110.38,-36.6,7.36,1.815,"F5",0.508,"25.079359",-53.429,114.181664,"-1.778-05","7.814-05","-1.67-06","5.15125366746186","1.09370785645173","1.330813553125-07","5.3513734-07","",,"Dra",1,96488,"","16.3681652142781","",,
50075,50216,,,"","","","10.251637",44.429103,44.3262,248.82,-48.23,0,12.1,8.867,"",,"-28.39576",13.987959,31.029499,"-3.014-05","-4.476-05","-7.4-06","2.68387241724225","0.775434129025667","1.20631339995833-06","-2.33825638-07","",,"",1,50075,"","0.0247286267818702","",12.186,11.966
76286,76521,139082,,"","","","15.627644",-40.271271,60.6061,5.02,-85.23,0,9.58,5.667,"K0V",0.904,"-26.90891",-37.606294,-39.176224,"1.062-05","1.231-05","-1.911-05","4.09130758795441","-0.702866268558616","2.43376467638889-08","-4.13206699-07","",,"Lup",1,76286,"","0.471194269420276","",9.634,9.524
22410,22463,30939,,"","","","4.834486",-39.180877,144.9275,-95.49,49.51,0,8.52,2.714,"F6;V+...",0.513,"33.749483",107.151983,-91.560937,"7.059-05","8.1-07","2.696-05","1.26566547219989","-0.683835311726536","-4.629485835625-07","2.40031253-07","",,"Cae",1,22410,"","7.15154704659282","",,
80448,80692,,,"","","","16.475798",39.776667,105,-15.01,8.46,0,8.79,-11.21,"F8",0.84,"-29860.225194",-70816.437703,63979.677259,"-0.00568529","0.00524487","0.00315193","4.31335373725783","0.694233804883324","-7.27705334513889-08","4.1015237-08","",,"Her",1,80448,"","2654605.56197555","",,
99067,99384,191303,,"","","","20.171937",-31.521296,302.1148,-6.1,-16.16,0,8.86,1.459,"K1III",1.176,"138.673804",-217.012989,-157.950281,"-1.419-05","5.62-06","-2.018-05","5.2810006672307","-0.550150392526538","-2.95736345138889-08","-7.834589-08","",,"Sgr",1,99067,"","22.7195643773527","",,
103647,103979,200598,,"","","","21.067648",14.373448,165.2893,-24.69,7.36,0,7.86,1.769,"A2",0.167,"115.205981",-111.195971,41.031582,"-1.479-05","-1.322-05","5.71-06","5.51549723162065","0.250864000220002","-1.19700497729167-07","3.5682286-08","",,"Del",1,103647,"","17.0765447281387","",,
117899,118267,224615,,"","","","23.988243",27.269998,534.7594,-22.25,-13.73,-30.9,7.89,-0.751,"K2",1.612,"475.322287",-1.463146,245.018168,"-1.196-05","-5.764-05","-4.612-05","6.28010721512837","0.475951245556967","-1.07871043923611-07","-6.6564918-08","",,"Peg",1,117899,"","173.940213978031","",,
84937,85196,158096,,"","","","17.410333",50.685751,56.8505,-78.97,-103.53,0,7.57,3.796,"G5",0.7,"-5.538416",-35.590608,43.984247,"-2.49-05","-1.847-05","-1.808-05","4.55801454799807","0.884633237133474","-3.82857363534722-07","-5.01927603-07","",,"Dra",1,84937,"","2.63997612935481","",,
70001,70224,125920,,"","","","14.367114",19.805147,136.9863,0.18,-36.52,0,7.94,2.257,"K0IIIvar",1.043,"-104.917375",-74.855383,46.414033,"-6.62-06","-4.87-06","-2.282-05","3.76130168863582","0.345665027777885","8.72664625-10","-1.77053956-07","",,"Boo",1,70001,"","10.8943167965913","Y",7.964,7.904
21854,21907,29743,,"","","","4.710447",36.311573,943.3962,-0.29,-0.87,0,7.89,-1.983,"B9",0.226,"251.798035",717.284462,558.65655,"2.03-06","1.78-06","-3.21-06","1.23319220769785","0.633756513093559","-1.40595967361111-09","-4.217879-09","",,"Per",1,21854,"","541.003406863468","",,
59184,59366,105824,,"","","","12.17981",39.891509,120.1923,-45.86,-11.5,0,6.85,1.451,"A3",0.28,"-92.116613",-4.339469,77.083641,"-5.55-06","2.649-05","-5.14-06","3.1886668705639","0.696238175156236","-2.22335553902778-07","-5.5753573-08","",,"CVn",1,59184,"","22.8875865706236","",,
55513,55679,99169,,"","","","11.40862",-34.2862,144.0922,-28.09,-12.28,0,7.62,1.827,"A1V",0.062,"-117.629848",18.358753,-81.171037,"7.8-06","1.864-05","-7.09-06","2.98676969338857","-0.598407085932291","-1.36184162868056-07","-5.9535119-08","",,"Hya",1,55513,"","16.1882536264211","",,
2360,2366,2635,,"","","","0.50331",35.643546,392.1569,8.62,0.89,0,8.85,0.883,"F0",0.37,"315.926883",41.871125,228.525815,"-3.13-06","1.612-05","1.37-06","0.131766216670719","0.622097231754859","4.17909392638889-08","4.314841-09","",,"And",1,2360,"","38.618908944899","",,
13480,13514,18240,,"","","","2.900744",-48.727292,83.612,-66.87,-172.76,0,8.43,3.819,"F7V",0.523,"40.000052",37.973336,-62.840975,"-1.951-05","-5.589-05","-4.619-05","0.759413066294553","-0.850451672685998","-3.241949081875-07","-8.37564114-07","",,"Hor",1,13480,"","2.58463963576984","",,
92875,93168,175853,,"","","","18.977641",-30.791814,781.25,13.56,6.8,0,8.63,-0.834,"G8III",1.073,"169.901106",-649.257336,-399.937606,"5.302-05","2.5-07","2.212-05","4.96833489123143","-0.537418534535863","6.57407350833333-08","3.296733-08","",,"Sgr",1,92875,"","187.758669891935","",,
58256,58431,,,"","","","11.981025",-50.024367,105,-11.74,1.36,0,10.83,-9.17,"F0",0.406,"-64245.383589",319.172388,-76631.774197,"-0.00047695","0.00569366","0.00042357","3.13662495097515","-0.873089911307173","-5.69171260972222-08","6.593466-09","",,"Cen",1,58256,"","405508.535448384","",10.914,10.744
2393,2399,2705,,"","","","0.509658",-13.715254,292.3977,8.23,-4.16,0,8.86,1.53,"K1III",1.141,"281.535456",37.789294,-69.326555,"-2.94-06","1.138-05","-5.73-06","0.133428200126452","-0.239376332472179","3.99001659097222-08","-2.0168249-08","",,"Cet",1,2393,"","21.2813904598271","",,
42076,42195,72985,,"","","","8.603647",13.769323,291.5452,-1.71,1.89,0,8.08,0.756,"A0",0.094,"-178.412602",219.891659,69.391682,"2.28-06","1.03-06","2.59-06","2.25242939745975","0.240320017176057","-8.2903139375-09","9.162978-09","",,"Cnc",1,42076,"","43.4110209707345","",,
106874,107217,,,"","","","21.715718",39.585632,421.9409,-29.96,-52.54,0,8.57,0.444,"K2",1.223,"268.743668",-183.078913,268.873716,"2.209-05","-8.92-05","-8.282-05","5.68516165406094","0.690899617190314","-1.45250178694444-07","-2.54721107-07","",,"Cyg",1,106874,"","57.8628738817952","",,
15691,15730,21426,,"","","","3.377563",-69.312493,617.284,-3.1,-15.66,0,8.67,-0.282,"M2III",1.664,"138.228075",168.661947,-577.482194,"-2.061-05","-3.979-05","-1.655-05","0.884243879494289","-1.20973120731594","-1.50292240972222-08","-7.5921822-08","",,"Hyi",1,15691,"","112.927574420942","",,
42985,43104,75212,,"","","","8.778437",-48.766474,540.5405,-11.56,2,0,8.38,-0.284,"B8/B9V",-0.073,"-236.903491",266.113939,-406.502324,"2-05","2.309-05","3.45-06","2.29818943661096","-0.851135537157611","-5.60444614722222-08","9.696273-09","",,"Vel",1,42985,"","113.135786411956","",,
113814,114175,218243,,"","","","23.121925",-60.876335,101.833,22.09,0.68,0,8.51,3.471,"F3V",0.427,"48.25797",-11.293102,-88.958384,"2.77-06","1.055-05","1.6-07","6.05330576508424","-1.06249248015359","1.07095342034722-07","3.296733-09","",,"Tuc",1,113814,"","3.56122980942762","DN",8.615,8.475
74210,74437,135080,,"","","","15.212671",19.095193,383.1418,-23.5,-12.53,0,7.26,-0.657,"K2",1.416,"-241.371505",-269.86515,125.340481,"-3.761-05","2.342-05","-2.199-05","3.98266801810187","0.333273992462403","-1.13931214930556-07","-6.0747154-08","",,"Ser",1,74210,"","159.51443869276","",,
6224,6238,7959,,"","","","1.334209",52.666117,235.2941,10.28,-18.19,0,8.23,1.372,"A0",0.223,"134.079318",48.835746,187.085863,"1.149-05","1.666-05","-1.258-05","0.349295163089906","0.91919714335843","4.98388463611111-08","-8.8187608-08","",,"Cas",1,6224,"","24.6150090623377","",,
1106,1108,930,,"","","","0.230169",16.58059,108.4599,-21.23,-15.51,0,8.96,3.784,"F0",0.465,"103.761396",6.260029,30.950519,"3-06","-1.1-05","-7.82-06","0.0602579953979867","0.289385891047241","-1.02925944381944-07","-7.5194601-08","",,"Peg",1,1106,"","2.66931606362429","",,
16180,16221,21541,,"","","","3.48292",14.996787,210.5263,21.02,-18.63,8.1,7.38,0.763,"A0",0.036,"124.515405",160.777928,54.476832,"-9.05-06","2.335-05","-1.622-05","0.911826286693562","0.261743316693105","1.01907835652778-07","-9.0320788-08","",,"Tau",1,16180,"","43.1320400699416","",,
64301,64506,114670,,"","","","13.221275",-63.300223,529.1005,-35.13,-16.74,0,9.21,0.592,"A9V",0.42,"-225.685033",-74.721324,-472.684175,"8.09-06","9.76-05","-1.929-05","3.46132174574335","-1.10479731213084","-1.70315045979167-07","-8.115781-08","",,"Cen",1,64301,"","50.4893756201156","",,
12613,12646,16847,,"","","","2.708026",15.217022,281.6901,4.7,-9.9,0,8.01,0.761,"B9",0.141,"206.317327",176.962751,73.936851,"-1.49-06","7.18-06","-1.304-05","0.708959584379626","0.265587132030152","2.27862429861111-08","-4.7996554-08","",,"Ari",1,12613,"","43.2115654470299","",,
35890,35989,,,"","","","7.416487",46.099614,46.6853,-289.37,-310.08,0,9.16,5.814,"K0V",0.814,"-11.731222",30.171481,33.638927,"4.271-05","7.086-05","-4.866-05","1.94163169057821","0.804590049035225","-1.40290534742361-06","-1.50331026-06","",,"Lyn",1,35890,"","0.41152857843551","",,
116968,117335,236215,,"","","","23.791796",53.230737,105,15.52,-3.72,0,9.19,-10.81,"M1",1.022,"59770.495472",-3261.15328,80105.260441,"0.00185233","0.00743378","-0.00107947","6.22867765537698","0.929051616193155","7.52430832222222-08","-1.8035068-08","",,"Cas",1,116968,"","1836538.34334835","",,
20929,20981,29255,,"","","","4.499622",-72.275494,82.9187,4.37,10.09,4.8,8.37,3.777,"F6V",0.501,"9.662692",23.321299,-78.982703,"4.3-07","5.62-06","-3.44-06","1.17799824338063","-1.26144533997012","2.11863578402778-08","4.89177-08","",,"Hyi",1,20929,"","2.6865813772687","",,
26452,26517,36533,,"","","","5.639063",69.399395,105,-1.82,-7.79,0,8.45,-11.55,"K5",1.695,"3319.810484",35028.187514,93605.581767,"0.00121187","0.00343588","-0.00132872","1.47630331879342","1.21124793353888","-8.82360898611111-09","-3.7766985-08","",,"Cam",1,26452,"","3630780.54770101","DZ",8.516,8.386
9342,9361,12293,,"","","","2.00462",-16.346121,366.3004,30.62,-7.74,0,9.5,1.681,"A1w",0.332,"304.190083",176.11519,-103.0913,"-3.059-05","4.512-05","-1.319-05","0.524808376937054","-0.285293629340057","1.48449948986111-07","-3.7524578-08","",,"Cet",1,9342,"","18.5182524363818","XZ",9.766,9.286
34294,34384,54050,,"","","","7.129608",10.874558,105,-1.44,-0.85,0,9.18,-10.82,"B9",-0.045,"-28620.545626",93941.155591,18865.938999,"0.00064511","0.00027781","-0.00040466","1.86652706891348","0.189796842941985","-6.981317-09","-4.120916-09","",,"CMi",1,34294,"","1853531.62341481","",,
109174,109520,235746,,"","","","22.185869",50.641536,105,2.02,-2.34,0,8.56,-11.44,"K2",1.15,"56398.075845",-28999.568268,77319.351272,"0.0012278","0.00046978","-0.00071938","5.80824680969082","0.8838615427344","9.79323634722222-09","-1.134464-08","",,"Lac",1,109174,"","3280952.93113119","",,
61614,61807,110090,,"","","","12.667054",-40.756876,552.4862,8.95,-18.02,0,8.74,0.028,"K0/K1III",1.087,"-412.135572",-72.713734,-360.690982,"3.519-05","-1.813-05","-3.656-05","3.31622690966971","-0.711341679429969","4.33908244097222-08","-8.7363425-08","",,"Cen",1,61614,"","84.8789503007244","",,
19065,19113,25982,,"","","","4.09821",-26.656702,86.6551,27.46,9.37,0,9.3,4.611,"G3V",0.604,"36.985247",68.042309,-38.87727,"-9.29-06","7.06-06","3.52-06","1.07290882788607","-0.465247221513391","1.33129836680556-07","4.5427041-08","",,"Eri",1,19065,"","1.24623516048651","",,
97086,97395,187342,,"","","","19.794786",42.318481,819.6721,8.51,-13.15,0,7.64,-1.928,"K5",1.528,"274.415906",-540.393599,551.845106,"4.608-05","-1.606-05","-3.864-05","5.18226291300439","0.738596834161267","4.12576442152778-08","-6.3752998-08","",,"Cyg",1,97086,"","514.280431948792","",,
115482,115847,220989,,"","","","23.470233",18.538255,234.192,-18.2,-10.74,0,7.42,0.572,"F0",0.333,"219.908022",-30.696741,74.458479,"9.8-07","-2.1-05","-1.156-05","6.14449252893421","0.323553583396346","-8.82360898611111-08","-5.2068989-08","",,"Peg",1,115482,"","51.4280431948792","",,
50379,50521,89456,,"","","","10.318565",-15.325946,134.0483,-38.36,1.53,0,8.66,3.024,"F0V",0.267,"-116.956483",55.089227,-35.430281,"1.038-05","2.266-05","9.6-07","2.70139401572288","-0.267488215095571","-1.85974527861111-07","7.417649-09","",,"Hya",1,50379,"","5.37526648786744","",,
23264,23319,,,"","","","5.015064",-2.418642,229.8851,13.55,-25.36,0,9.63,2.822,"F8",0.515,"58.570249",222.086852,-9.70132,"-1.491-05","2.7-06","-2.824-05","1.31294065080722","-0.0422132718015538","6.56922537152778-08","-1.22948749-07","",,"Ori",1,23264,"","6.47440704568815","",,
1783,1787,1828,,"","","","0.378662",-9.622799,80.5802,34.2,-12.71,0,8.19,3.659,"F8",0.441,"79.056346",7.862901,-13.469874,"-2.15-06","1.321-05","-4.9-06","0.0991334038049391","-0.167949532173407","1.6580627875-07","-6.1619818-08","",,"Cet",1,1783,"","2.99502188375113","",,
36935,37041,60966,,"","","","7.611781",-10.63803,105,-3.05,0.55,0,8.24,-11.76,"F5",0.548,"-40251.340866",89660.717111,-18460.372843,"0.00132871","0.00065045","0.00026204","1.99275966961535","-0.185668645668344","-1.47868172569444-08","2.666475-09","",,"Mon",1,36935,"","4405548.63506553","",,
47035,47168,83069,3820,"","","","9.611903",31.161734,175.4386,2.3,-43.74,-20,5.57,-0.651,"M2III",1.594,"-121.727599",87.862008,90.781598,"-2.56-06","-5.6-07","-4.242-05","2.51639039156875","0.543874863496849","1.11507146527778-08","-2.12057503-07","",,"Leo",1,47035,"","158.63536054785","",,
87997,88270,164129,,"","","","18.025508",-38.082221,253.8071,6.64,-5.29,0,6.91,-0.113,"B9III",-0.036,"1.334113",-199.773827,-156.546102,"8.14-06","4.07-06","-5.12-06","4.71906692367675","-0.664660141408126","3.21916283888889-08","-2.5646643-08","",,"CrA",1,87997,"","96.6495864314213","",,
1494,1497,,,"","","","0.311379",12.694886,537.6344,-9.56,-15.38,0,8.62,-0.032,"M5",1.518,"522.749734",42.708607,118.150071,"1.081-05","-2.412-05","-3.91-05","0.0815188674533562","0.22156756256199","-4.63481878611111-08","-7.4564344-08","",,"Psc",1,1494,"","89.7015608414814","BY",8.749,8.539
2447,2453,2663,,"","","","0.520162",69.78526,40.1768,297.68,-72.65,11.1,7.37,4.35,"F8",0.504,"13.754141",1.885011,37.702169,"9.17-06","5.978-05","5.76-06","0.136177980941937","1.21798255210004","1.44319336427778-06","-3.52217138-07","",,"Cas",1,2447,"","1.58489319246111","",,
106080,106422,205270,,"","","","21.555738",33.802349,222.7171,-10.14,4.29,-14.6,7.57,0.831,"K0",1.307,"148.453631",-110.508603,123.904062,"-1.856-05","1.7-07","-4.46-06","5.64327914284906","0.589962291986928","-4.91601072083333-08","2.0798506-08","",,"Cyg",1,106080,"","40.5135220229264","",,
21526,21579,29542,,"","","","4.633754",-27.261178,156.7398,68.91,-11.39,0,8.06,2.084,"K2III",1.252,"48.780101",130.512269,-71.79425,"-5.043-05","1.462-05","-7.69-06","1.21311396824469","-0.475797319177433","3.34085107270833-07","-5.5220278-08","",,"Eri",1,21526,"","12.7761499397079","",,
34687,34780,56239,2754,"","","","7.20055",-63.190059,147.7105,-2.3,-1.98,-0.5,6.03,0.183,"A0IV/V",-0.011,"-20.596514",63.358534,-131.832737,"2.03-06","-9.1-07","-1.8-07","1.88509958143125","-1.10287458099396","-1.11507146527778-08","-9.59931-09","",,"Car",1,34687,"","73.5868139651045","",,
4670,4680,236595,,"","","","1.002608",58.635723,105,2.69,0.58,0,9.22,-10.78,"B9",0.138,"50265.039794",13505.277253,85387.547456,"-0.00057023","0.00119707","0.00014634","0.26248224211302","1.02338642960429","1.30414880069444-08","2.811919-09","",,"Cas",1,4670,"","1786487.57485205","",,
100473,100799,193906,,"","","","20.437956",-62.966496,113.5074,19.84,-10.96,0,9.28,4.005,"F8V",0.582,"30.737365",-41.434104,-101.105683,"5.57-06","1.082-05","-2.74-06","5.35064446263655","-1.09897267093632","9.61870342222222-08","-5.3135579-08","",,"Pav",1,100473,"","2.17770977235316","",,
3866,3876,4635,,"","","","0.82946",70.449487,21.631,370.41,201.47,-28.5,7.75,6.075,"K0",0.9,"7.06842",1.559744,20.383664,"-3.733-05","3.154-05","-2.04-05","0.217152046235599","1.22957549959857","1.79579835414583-06","9.76754122-07","",,"Cas",1,3866,"","0.323593656929628","",,
67085,67298,119969,,"","","","13.791904",-46.161087,105,12.12,-3.06,0,8.24,-11.76,"M4/M5III",1.486,"-61780.571305",-31314.030729,-72128.998944,"0.00361066","-0.00475696","-0.00102745","3.61071206514491","-0.805662959808858","5.87594180833333-08","-1.4835298-08","",,"Cen",1,67085,"","4405548.63506553","V980",8.35,8.1
46414,46547,82240,,"","","","9.492755",-41.910075,208.3333,-30.61,4.69,0,7.98,1.386,"Fm...",0.429,"-122.822558",94.615797,-139.159024,"1.636-05","2.642-05","3.52-06","2.48519755648716","-0.731468793044591","-1.48401467618056-07","2.2737761-08","",,"Vel",1,46414,"","24.2996489770323","",,
66326,66536,118599,,"","","","13.639026",-25.842301,192.3077,-2.53,26.74,0,9.26,2.84,"F6V",0.51,"-157.385675",-72.008239,-83.826095,"-1.086-05","-2.38-06","2.244-05","3.57068861567437","-0.451033236657192","-1.22657861180556-08","1.29639178-07","",,"Hya",1,66326,"","6.36795520907916","",,
81243,81491,150066,,"","","","16.644636",-1.183809,163.6661,-24.02,-8.92,0,7.94,1.87,"G5",1.043,"-56.851051",-153.437665,-3.381324,"-1.782-05","6.76-06","-7.08-06","4.35755560804285","-0.020661364397075","-1.16452246069444-07","-4.324538-08","",,"Oph",1,81243,"","15.5596563160507","",,
83160,83415,153713,,"","","","17.049964",-43.119974,42.0875,44.74,-82.79,0,9.45,6.329,"K1V",0.849,"-7.562259",-29.775364,-28.767997,"1.169-05","8.94-06","-1.233-05","4.46367003992436","-0.752585527050903","2.16905640680556-07","-4.01377246-07","",,"Sco",1,83160,"","0.256094351715677","",,
52451,52603,93299,,"","","","10.756973",-50.438666,105,-20.99,8.42,0,8.32,-11.68,"K3/K4III",1.575,"-60347.609779",20362.498179,-77094.32315,"0.0002715","0.01064738","0.0025997","2.81616901257907","-0.880320790813529","-1.01762391548611-07","4.0821311-08","",,"Vel",1,52451,"","4092606.59730012","",,
52254,52405,92964,4198,"","","","10.711269",-59.215759,105,-6.48,2.32,-2,5.36,-14.64,"B2.5Ia",0.213,"-48295.203265",16942.054838,-85910.069932,"0.00012911","0.00328371","0.00057737","2.80420378111064","-1.03350996258283","-3.14159265-08","1.1247677-08","",,"Car",1,52254,"","62517269.2775687","V519",5.394,5.314
86824,87093,161626,,"","","","17.795495",-25.188841,246.9136,2.3,-5.83,0,8.42,1.457,"A0IV/V",0.28,"-11.956813",-223.11442,-105.087181,"2.91-06","2.82-06","-6.31-06","4.65884968856875","-0.439628203315574","1.11507146527778-08","-2.8264637-08","",,"Sgr",1,86824,"","22.7614539314164","",,
67614,67828,121151,,"","","","13.894347",0.919505,84.5309,-46.04,12.32,0,8.61,3.975,"G5",0.724,"-74.337244",-40.219486,1.356526,"-8.91-06","1.663-05","5.05-06","3.63753143992809","0.0160483866291437","-2.23208218527778-07","5.9729045-08","",,"Vir",1,67614,"","2.23872113856834","",,
105576,105917,204137,,"","","","21.451573",-16.433565,425.5319,21.3,-6.64,0,9.59,1.445,"K0III",1.205,"320.629759",-252.550089,-120.384418,"2.414-05","3.691-05","-1.314-05","5.6160086485715","-0.286819814676745","1.03265313958333-07","-3.2191628-08","",,"Cap",1,105576,"","23.0144181740851","",,
111319,111670,214605,,"","","","22.621982",69.208629,151.5152,12.82,-1.29,12,7.3,1.398,"A3",0.359,"50.32068",-18.984717,141.648501,"8.23-06","6.96-06","1.114-05","5.92242092283975","1.20791845527666","6.21531138472222-08","-6.254096-09","",,"Cep",1,111319,"","24.0325580493324","",,
41380,41498,71874,,"","","","8.463216",-47.674202,675.6757,-5.84,7.67,0,8.41,-0.739,"B8V",-0.065,"-273.475244",363.597,-499.545957,"4.12-06","2.634-05","1.692-05","2.21566468726021","-0.832071794629421","-2.83131189444444-08","3.7185209-08","",,"Vel",1,41380,"","172.028340553043","",,
14549,14585,,,"","","","3.13815",-71.719411,284.0909,-5.11,1.48,0,8.92,1.653,"K5",1.457,"60.691363",65.248229,-269.753344,"6.47-06","-3.38-06","6.4-07","0.821565818227683","-1.25173986521663","-2.47739790763889-08","7.175242-09","",,"Hyi",1,14549,"","19.0020300257723","",,
